;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
89695;28724654;daa96a7d-c4e0-4516-8543-212cfc7319ec;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;1.836;48.514;78003;78;Ablis;CA Rambouillet Territoires;France;2024-06-04 08:30:00+02:00;04/06/2024;08:30:00;2.194;48.679;91692;91;Les Ulis;CA Communauté Paris-Saclay;France;1;C;37437;31;NON
97496;28749196;ed3e2912-6c67-4470-ae4d-581422c6f33e;2024-06-04 12:20:00+02:00;04/06/2024;12:20:00;7.398;48.276;67073;67;Châtenois;CC de Sélestat;France;2024-06-04 12:30:00+02:00;04/06/2024;12:30:00;7.285;48.27;68185;68;Lièpvre;CC du Val d'Argent;France;1;C;9270;11;NON
77286;28725896;67c402dc-d221-41ca-b2d6-9dbe6ef13248;2024-06-04 05:20:00+02:00;04/06/2024;05:20:00;6.116;45.938;74112;74;Epagny Metz-Tessy;CA du Grand Annecy;France;2024-06-04 06:00:00+02:00;04/06/2024;06:00:00;6.13;46.22;99140;;;;SUISSE;1;C;42089;37;NON
80012;28728561;c437e147-4720-4245-ac11-4261922a5bb7;2024-06-04 06:50:00+02:00;04/06/2024;06:50:00;4.273;46.435;71106;71;Charolles;CC Le Grand Charolais;France;2024-06-04 07:50:00+02:00;04/06/2024;07:50:00;4.833;46.303;71270;71;Mâcon;CA Mâconnais Beaujolais Agglomération;France;1;C;57631;54;NON
95124;28786238;d76e9733-e3a2-40b9-96a6-d7f125faf9f9;2024-06-04 08:50:00+02:00;04/06/2024;08:50:00;2.849;42.676;66136;66;Perpignan;CU Perpignan Méditerranée Métropole;France;2024-06-04 09:10:00+02:00;04/06/2024;09:10:00;2.849;42.699;66172;66;Saint-Estève;CU Perpignan Méditerranée Métropole;France;1;C;6521;13;NON
87563;28735815;f0696d6f-b65a-4257-af0c-06612a9a2d98;2024-06-04 07:50:00+02:00;04/06/2024;07:50:00;-0.958;45.959;17299;17;Rochefort;CA Rochefort Océan;France;2024-06-04 08:20:00+02:00;04/06/2024;08:20:00;-1.123;46.136;17028;17;Aytré;CA de La Rochelle;France;1;C;26660;23;NON
113133;28812522;6eb30bcb-b0c4-4638-b2ec-be17a86cc8bc;2024-06-04 17:50:00+02:00;04/06/2024;17:50:00;5.373;43.491;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-06-04 17:50:00+02:00;04/06/2024;17:50:00;5.434;43.512;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;7958;7;NON
80041;28728590;c5ecad19-2fc5-4c95-a48a-03127ad970ad;2024-06-04 06:50:00+02:00;04/06/2024;06:50:00;5.583;43.287;13005;13;Aubagne;Métropole d'Aix-Marseille-Provence;France;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;5.448;43.511;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;35923;29;NON
98701;28746474;d7fb55ae-d7ca-4746-8874-24f4bc35ec8a;2024-06-04 13:10:00+02:00;04/06/2024;13:10:00;-1.192;48.058;35109;35;Étrelles;CA Vitré Communauté;France;2024-06-04 13:20:00+02:00;04/06/2024;13:20:00;-1.196;48.114;35360;35;Vitré;CA Vitré Communauté;France;1;C;7812;10;NON
105843;28757941;a0375062-1819-4439-8f8f-cbb3f6cd0bfd;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;1.927;48.728;78334;78;Lévis-Saint-Nom;CC de la Haute Vallée de Chevreuse;France;2024-06-04 18:00:00+02:00;04/06/2024;18:00:00;2.407;48.864;75120;75;Paris;Métropole du Grand Paris;France;1;C;52485;57;NON
121510;28774292;c6f7d7bb-19a8-462c-947a-3db74ba0988a;2024-06-04 22:40:00+02:00;04/06/2024;22:40:00;2.513;48.815;94017;94;Champigny-sur-Marne;Métropole du Grand Paris;France;2024-06-04 22:40:00+02:00;04/06/2024;22:40:00;2.525;48.819;94017;94;Champigny-sur-Marne;Métropole du Grand Paris;France;1;C;1623;4;NON
75828;28775495;4affaccd-2a24-4dc4-b40c-904fb34c0739;2024-06-04 02:50:00+02:00;04/06/2024;02:50:00;2.67;48.554;77394;77;Rubelles;CA Melun Val de Seine;France;2024-06-04 03:30:00+02:00;04/06/2024;03:30:00;2.377;48.746;94054;94;Orly;Métropole du Grand Paris;France;1;C;36859;38;NON
78060;28724402;0fb8e43c-5853-40b0-9d58-28f91fe474e7;2024-06-04 06:00:00+02:00;04/06/2024;06:00:00;6.094;43.213;83049;83;Cuers;CC Méditerranée Porte des Maures;France;2024-06-04 06:40:00+02:00;04/06/2024;06:40:00;6.154;43.029;83069;83;Hyères;Métropole Toulon-Provence-Méditerranée;France;1;C;35159;39;NON
81171;28729414;4be56fda-c025-4657-ad02-fe309c70cdb5;2024-06-04 07:00:00+02:00;04/06/2024;07:00:00;6.126;45.911;74010;74;Annecy;CA du Grand Annecy;France;2024-06-04 07:40:00+02:00;04/06/2024;07:40:00;6.1;46.16;99140;;;;SUISSE;1;C;33196;30;NON
85475;28734343;a1f0d925-55c0-4d0a-b9f4-2b00ec5ab470;2024-06-04 07:40:00+02:00;04/06/2024;07:40:00;4.78;44.181;84091;84;Piolenc;CC Aygues-Ouvèze en Provence (CCAOP);France;2024-06-04 08:20:00+02:00;04/06/2024;08:20:00;5.042;44.052;84031;84;Carpentras;CA Ventoux-Comtat-Venaissin (COVE);France;1;C;33119;36;NON
93883;28784968;56082ebb-9710-4d1a-bd80-845dbe15fe3f;2024-06-04 08:30:00+02:00;04/06/2024;08:30:00;5.449;43.52;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-06-04 08:50:00+02:00;04/06/2024;08:50:00;5.611;43.466;13087;13;Rousset;Métropole d'Aix-Marseille-Provence;France;1;C;17772;22;NON
84338;28733737;cf4f2c1a-98ce-47c7-a538-3c5b7792cb05;2024-06-04 07:30:00+02:00;04/06/2024;07:30:00;-0.566;48.749;61169;61;Flers;CA Flers Agglo;France;2024-06-04 08:10:00+02:00;04/06/2024;08:10:00;-0.358;48.586;61168;61;La Ferté Macé;CA Flers Agglo;France;1;C;26532;32;NON
93446;28738389;310f9ca2-56c8-44ad-8f2c-a2ada3e3a2fb;2024-06-04 08:30:00+02:00;04/06/2024;08:30:00;1.975;48.825;78165;78;Les Clayes-sous-Bois;CA de Saint-Quentin-en-Yvelines;France;2024-06-04 09:00:00+02:00;04/06/2024;09:00:00;2.141;48.799;78646;78;Versailles;CA Versailles Grand Parc (CAVGP);France;1;C;14721;22;NON
79002;28727961;fa077707-1ba1-48b7-b7ef-046ee1f3299d;2024-06-04 06:30:00+02:00;04/06/2024;06:30:00;2.543;49.097;95604;95;Survilliers;CA Roissy Pays de France;France;2024-06-04 06:50:00+02:00;04/06/2024;06:50:00;2.453;48.98;95277;95;Gonesse;CA Roissy Pays de France;France;1;C;18404;16;NON
119587;28769395;8cfa2de0-140b-4432-84db-6a437cf728da;2024-06-04 20:40:00+02:00;04/06/2024;20:40:00;2.369;48.757;94073;94;Thiais;Métropole du Grand Paris;France;2024-06-04 20:50:00+02:00;04/06/2024;20:50:00;2.363;48.703;91027;91;Athis-Mons;Métropole du Grand Paris;France;1;C;8437;13;NON
116842;28758798;7e31c056-ed6a-4319-955d-1ad48bfd555d;2024-06-04 18:50:00+02:00;04/06/2024;18:50:00;-0.893;46.969;79079;79;Mauléon;CA du Bocage Bressuirais;France;2024-06-04 19:10:00+02:00;04/06/2024;19:10:00;-0.908;47.037;49099;49;Cholet;CA Agglomération du Choletais;France;1;C;7727;17;NON
96596;28740012;3eacec87-cae2-4f65-b56e-04e94808ccc1;2024-06-04 11:10:00+02:00;04/06/2024;11:10:00;2.489;48.764;94011;94;Bonneuil-sur-Marne;Métropole du Grand Paris;France;2024-06-04 11:40:00+02:00;04/06/2024;11:40:00;2.741;48.828;77058;77;Bussy-Saint-Georges;CA Marne et Gondoire;France;1;C;31036;27;NON
83773;28781231;41dbf065-8cbf-4c48-bea8-aced24a04f3c;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;2.376;48.655;91286;91;Grigny;CA Grand Paris Sud Seine Essonne Sénart;France;2024-06-04 07:50:00+02:00;04/06/2024;07:50:00;2.295;48.763;92002;92;Antony;Métropole du Grand Paris;France;1;C;19229;27;NON
87548;28735800;84b3f13b-b22d-4b90-8517-57c4630f7214;2024-06-04 07:50:00+02:00;04/06/2024;07:50:00;2.497;48.604;91577;91;Saintry-sur-Seine;CA Grand Paris Sud Seine Essonne Sénart;France;2024-06-04 08:10:00+02:00;04/06/2024;08:10:00;2.412;48.627;91228;91;Évry-Courcouronnes;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;12289;15;NON
104183;28757485;5afa8f24-b097-494f-83c8-32e15ac6c823;2024-06-04 16:40:00+02:00;04/06/2024;16:40:00;7.089;49.089;57568;57;Rémelfing;CA Sarreguemines Confluences;France;2024-06-04 16:50:00+02:00;04/06/2024;16:50:00;7.078;49.116;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;1;C;4179;7;NON
90321;28783546;6c00d03e-0868-4225-8eb9-bfd84fb6fa00;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;1.442;43.623;31555;31;Toulouse;Toulouse Métropole;France;2024-06-04 08:10:00+02:00;04/06/2024;08:10:00;1.385;43.619;31069;31;Blagnac;Toulouse Métropole;France;1;C;7310;11;NON
84932;28723378;4ff27777-804d-4719-9332-1f5a91ae4b53;2024-06-04 07:30:00+02:00;04/06/2024;07:30:00;7.256;43.693;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;7.124;43.644;06161;06;Villeneuve-Loubet;CA de Sophia Antipolis;France;1;C;14401;27;NON
121881;28773236;30150f91-7ed1-42d6-87b8-25314b95158e;2024-06-04 23:30:00+02:00;04/06/2024;23:30:00;-0.386;44.909;33483;33;Saint-Sulpice-et-Cameyrac;CC Les Rives de la Laurence;France;2024-06-05 00:00:00+02:00;05/06/2024;00:00:00;-0.342;44.774;33140;33;Créon;CC du Créonnais;France;1;C;19482;24;NON
79270;28726208;2323e46d-4b18-4ad7-9475-2b6259d00b59;2024-06-04 06:40:00+02:00;04/06/2024;06:40:00;5.544;43.396;13020;13;Cadolive;Métropole d'Aix-Marseille-Provence;France;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;5.232;43.436;13117;13;Vitrolles;Métropole d'Aix-Marseille-Provence;France;1;C;33007;36;NON
120967;28775145;b366dd56-ea40-4b83-bf23-599a2ccfa9d1;2024-06-04 21:50:00+02:00;04/06/2024;21:50:00;6.09;49.79;99137;;;;LUXEMBOURG;2024-06-04 22:30:00+02:00;04/06/2024;22:30:00;5.8;49.58;99131;;;;BELGIQUE;1;C;43822;40;NON
116359;28776871;257c6778-e1b8-4c35-b61e-4eaa1995ed95;2024-06-04 18:30:00+02:00;04/06/2024;18:30:00;-4.506;48.398;29019;29;Brest;Brest Métropole;France;2024-06-04 18:40:00+02:00;04/06/2024;18:40:00;-4.477;48.397;29019;29;Brest;Brest Métropole;France;1;A;2947;4;NON
112294;28812373;cdb47b17-87f1-40ae-9f1e-2f4bb56e7923;2024-06-04 17:40:00+02:00;04/06/2024;17:40:00;-1.421;47.183;44071;44;Haute-Goulaine;CA Clisson Sèvre et Maine Agglo;France;2024-06-04 18:10:00+02:00;04/06/2024;18:10:00;-1.555;47.23;44109;44;Nantes;Nantes Métropole;France;1;C;19026;25;NON
107471;28758134;fa67dbc8-460b-45ae-ae5c-6d96820db482;2024-06-04 17:10:00+02:00;04/06/2024;17:10:00;-1.484;47.266;44172;44;Sainte-Luce-sur-Loire;Nantes Métropole;France;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;-1.342;47.175;44032;44;La Chapelle-Heulin;CC Sèvre et Loire;France;1;C;18894;19;NON
112968;28767701;5047523d-416d-44c7-9218-7ec2a81fab18;2024-06-04 17:50:00+02:00;04/06/2024;17:50:00;1.157;49.503;76377;76;Isneauville;Métropole Rouen Normandie;France;2024-06-04 18:30:00+02:00;04/06/2024;18:30:00;0.898;49.666;76752;76;Yerville;CC Plateau de Caux;France;1;C;37229;42;NON
117412;28815821;66de61cf-ff68-4850-82e8-7d40bbf161da;2024-06-04 19:00:00+02:00;04/06/2024;19:00:00;2.283;48.736;92002;92;Antony;Métropole du Grand Paris;France;2024-06-04 19:10:00+02:00;04/06/2024;19:10:00;2.301;48.742;92002;92;Antony;Métropole du Grand Paris;France;1;C;2275;7;NON
83054;28732954;bcda2163-b049-477a-b6ce-941b7bac674b;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;-1.49;46.838;85129;85;Les Lucs-sur-Boulogne;CC de Vie et Boulogne;France;2024-06-04 07:40:00+02:00;04/06/2024;07:40:00;-1.429;46.743;85081;85;Dompierre-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;14648;15;NON
89207;28736697;69338755-56a4-4b2f-bba7-434e15ca3ad1;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;-1.486;47.295;44026;44;Carquefou;Nantes Métropole;France;2024-06-04 08:20:00+02:00;04/06/2024;08:20:00;-1.623;47.252;44114;44;Orvault;Nantes Métropole;France;1;C;12896;13;NON
97412;28794558;a88f6583-01ec-4158-8c69-ef1d4905e058;2024-06-04 12:10:00+02:00;04/06/2024;12:10:00;-1.89;47.539;44128;44;Plessé;CA Redon Agglomération;France;2024-06-04 12:50:00+02:00;04/06/2024;12:50:00;-2.171;47.302;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;42541;43;NON
94352;28740854;b6b8d7e4-4dc3-4a12-9e6d-48c34034f10d;2024-06-04 08:40:00+02:00;04/06/2024;08:40:00;2.195;49.296;60575;60;Sainte-Geneviève;CC Thelloise;France;2024-06-04 09:00:00+02:00;04/06/2024;09:00:00;2.104;49.441;60057;60;Beauvais;CA du Beauvaisis;France;1;C;19628;24;NON
80475;28726416;5a6599a4-3f86-47fe-a19b-5f53ec88de35;2024-06-04 07:00:00+02:00;04/06/2024;07:00:00;5.425;43.581;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-06-04 07:30:00+02:00;04/06/2024;07:30:00;5.269;43.425;13117;13;Vitrolles;Métropole d'Aix-Marseille-Provence;France;1;C;26669;27;NON
80502;28726443;09c41846-eaca-41c3-99e3-482ad07d5d7d;2024-06-04 07:00:00+02:00;04/06/2024;07:00:00;3.769;43.553;34095;34;Fabrègues;Montpellier Méditerranée Métropole;France;2024-06-04 07:30:00+02:00;04/06/2024;07:30:00;3.834;43.644;34116;34;Grabels;Montpellier Méditerranée Métropole;France;1;C;16106;25;NON
78281;28724437;76af8e3f-8abe-4915-aaf1-36d2ec76414a;2024-06-04 06:10:00+02:00;04/06/2024;06:10:00;2.163;50.996;59273;59;Gravelines;CU de Dunkerque;France;2024-06-04 06:40:00+02:00;04/06/2024;06:40:00;2.194;50.821;62297;62;Éperlecques;CA du Pays de Saint-Omer;France;1;C;25452;28;NON
78934;28727891;bd01c327-1a58-41ab-82ff-79fe762c62d6;2024-06-04 06:30:00+02:00;04/06/2024;06:30:00;2.52;48.949;93071;93;Sevran;Métropole du Grand Paris;France;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;2.562;48.657;77122;77;Combs-la-Ville;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;48490;49;NON
99430;28749747;cc965db6-054a-4fe7-9a86-392bb2e91a1c;2024-06-04 13:40:00+02:00;04/06/2024;13:40:00;7.43;43.74;99138;;;;MONACO;2024-06-04 14:10:00+02:00;04/06/2024;14:10:00;7.59;43.79;99127;;;;ITALIE;1;C;19232;28;NON
89061;28736546;be099984-e8b9-486c-9b3f-debecbe90749;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;-1.807;46.86;85047;85;Challans;CC Challans-Gois Communauté;France;2024-06-04 08:50:00+02:00;04/06/2024;08:50:00;-1.426;46.644;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;41503;43;NON
110257;28763372;1c135263-d798-49d3-816a-6bc6b312adac;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;5.944;45.563;73029;73;Barberaz;CA du Grand Chambéry;France;2024-06-04 18:10:00+02:00;04/06/2024;18:10:00;6.158;45.492;73315;73;Villard-Léger;CC Cœur de Savoie;France;1;C;35629;34;NON
117423;28815885;92c2f69d-3a11-4482-8452-9d5c5ed05f34;2024-06-04 19:00:00+02:00;04/06/2024;19:00:00;4.709;45.79;69127;69;Marcy-l'Étoile;Métropole de Lyon;France;2024-06-04 19:20:00+02:00;04/06/2024;19:20:00;4.652;45.73;69255;69;Vaugneray;CC des Vallons du Lyonnais (CCVL);France;1;C;10877;18;NON
99124;28743041;43340ebc-8afd-4ed0-ab52-06566d869927;2024-06-04 13:30:00+02:00;04/06/2024;13:30:00;-0.528;44.817;33065;33;Bouliac;Bordeaux Métropole;France;2024-06-04 13:30:00+02:00;04/06/2024;13:30:00;-0.526;44.826;33167;33;Floirac;Bordeaux Métropole;France;1;C;1508;4;NON
92130;28737798;1b709f05-7c2a-4b39-9b77-9c9f63d15cf3;2024-06-04 08:20:00+02:00;04/06/2024;08:20:00;2.664;50.524;62126;62;Beuvry;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-06-04 08:50:00+02:00;04/06/2024;08:50:00;2.834;50.43;62498;62;Lens;CA de Lens - Liévin;France;1;C;17063;26;NON
96348;28789964;0f2eaad2-9c31-40f9-ad48-ab672abdd680;2024-06-04 10:30:00+02:00;04/06/2024;10:30:00;3.195;45.768;63193;63;Lempdes;Clermont Auvergne Métropole;France;2024-06-04 10:50:00+02:00;04/06/2024;10:50:00;3.083;45.775;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;1;C;10337;14;NON
96995;28744522;5a696092-a115-4f12-bb1f-8908427516bf;2024-06-04 11:50:00+02:00;04/06/2024;11:50:00;2.37;48.701;91027;91;Athis-Mons;Métropole du Grand Paris;France;2024-06-04 12:00:00+02:00;04/06/2024;12:00:00;2.394;48.712;91027;91;Athis-Mons;Métropole du Grand Paris;France;1;C;3273;5;NON
107684;28762294;923dacd7-4444-4023-a93a-7d8fd1c2bbfd;2024-06-04 17:10:00+02:00;04/06/2024;17:10:00;-1.449;46.665;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;-1.517;46.775;85178;85;Le Poiré-sur-Vie;CC de Vie et Boulogne;France;1;C;18767;23;NON
82520;28732403;b4dc46e2-c47d-4c01-a350-1ab51e39134b;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;5.912;45.656;73103;73;Drumettaz-Clarafond;CA Grand Lac;France;2024-06-04 08:10:00+02:00;04/06/2024;08:10:00;6.308;46.069;74224;74;La Roche-sur-Foron;CC du Pays Rochois;France;1;C;66507;47;NON
115606;28768513;b6e678fc-97e0-4817-8bf5-b40270bff90e;2024-06-04 18:20:00+02:00;04/06/2024;18:20:00;4.076;43.558;34344;34;La Grande-Motte;CA du Pays de l'Or;France;2024-06-04 18:50:00+02:00;04/06/2024;18:50:00;3.894;43.607;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;1;C;21929;22;NON
90162;28783159;8ff0e640-d451-4bc4-812f-f89fdbdbbd2b;2024-06-04 08:00:00+02:00;04/06/2024;08:00:00;-1.552;47.206;44109;44;Nantes;Nantes Métropole;France;2024-06-04 08:50:00+02:00;04/06/2024;08:50:00;-1.411;46.667;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;79764;58;NON
94037;28785609;1972970d-cecb-4c1d-a197-4b0f5ce1f163;2024-06-04 08:30:00+02:00;04/06/2024;08:30:00;1.738;48.994;78335;78;Limay;CU Grand Paris Seine et Oise;France;2024-06-04 08:40:00+02:00;04/06/2024;08:40:00;1.709;48.989;78361;78;Mantes-la-Jolie;CU Grand Paris Seine et Oise;France;1;C;2969;6;NON
117306;28769216;b49f1749-6b74-409f-a94c-4f1f00e35317;2024-06-04 19:00:00+02:00;04/06/2024;19:00:00;6.382;45.257;73320;73;Villargondran;CC Cœur de Maurienne Arvan;France;2024-06-04 19:10:00+02:00;04/06/2024;19:10:00;6.346;45.282;73248;73;Saint-Jean-de-Maurienne;CC Cœur de Maurienne Arvan;France;1;C;5045;9;NON
93297;28738239;e2e3a9a2-e513-4d11-8a34-ae8d08b8e986;2024-06-04 08:30:00+02:00;04/06/2024;08:30:00;3.144;45.825;63164;63;Gerzat;Clermont Auvergne Métropole;France;2024-06-04 08:40:00+02:00;04/06/2024;08:40:00;3.139;45.788;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;1;A;5299;7;NON
104857;28757598;08085a0c-dc25-4d45-956f-216aa1731bff;2024-06-04 16:50:00+02:00;04/06/2024;16:50:00;3.952;43.579;34154;34;Mauguio;CA du Pays de l'Or;France;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;3.972;43.543;34154;34;Mauguio;CA du Pays de l'Or;France;1;C;8397;10;NON
111098;28810504;abd96f15-bfe8-4031-ba7c-3ed3957f6489;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;4.922;45.759;69256;69;Vaulx-en-Velin;Métropole de Lyon;France;2024-06-04 17:40:00+02:00;04/06/2024;17:40:00;5.018;45.74;69277;69;Genas;CC de l'Est Lyonnais (CCEL);France;1;C;14027;18;NON
96218;28788800;e6e74bf4-92f2-430f-8182-5f7415d65e37;2024-06-04 10:20:00+02:00;04/06/2024;10:20:00;2.395;48.779;94081;94;Vitry-sur-Seine;Métropole du Grand Paris;France;2024-06-04 10:20:00+02:00;04/06/2024;10:20:00;2.4;48.798;94081;94;Vitry-sur-Seine;Métropole du Grand Paris;France;1;C;2929;6;NON
102281;28774861;c5d857f1-e691-4e2b-a717-5b5980275882;2024-06-04 16:00:00+02:00;04/06/2024;16:00:00;1.12;49.463;76108;76;Bois-Guillaume;Métropole Rouen Normandie;France;2024-06-04 16:30:00+02:00;04/06/2024;16:30:00;1.332;49.603;76146;76;Buchy;CC Inter-Caux-Vexin;France;1;C;25400;24;NON
98205;28746353;698e1f09-cbaa-4d11-b6c8-d90ed31c5fb7;2024-06-04 12:50:00+02:00;04/06/2024;12:50:00;-0.496;48.256;53122;53;Jublains;CC Mayenne Communauté;France;2024-06-04 13:10:00+02:00;04/06/2024;13:10:00;-0.615;48.307;53147;53;Mayenne;CC Mayenne Communauté;France;1;C;11473;15;NON
106985;28808871;f9318f64-4029-4e0e-a1ac-1691bdcdce85;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;7.5;48.472;67348;67;Obernai;CC du Pays de Sainte-Odile;France;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;7.777;48.588;67482;67;Strasbourg;Eurométropole de Strasbourg;France;1;C;32269;32;NON
103176;28807226;9a8a9200-44fd-44b6-bf1a-d192af7a24a8;2024-06-04 16:20:00+02:00;04/06/2024;16:20:00;1.896;48.808;78321;78;Jouars-Pontchartrain;CC Cœur d'Yvelines;France;2024-06-04 16:30:00+02:00;04/06/2024;16:30:00;1.973;48.829;78165;78;Les Clayes-sous-Bois;CA de Saint-Quentin-en-Yvelines;France;1;C;12176;13;NON
97917;28741589;99d2da40-7127-4619-b046-e58cb6ebbf1b;2024-06-04 12:40:00+02:00;04/06/2024;12:40:00;0.722;47.389;37233;37;Saint-Pierre-des-Corps;Tours Métropole Val de Loire;France;2024-06-04 12:40:00+02:00;04/06/2024;12:40:00;0.724;47.382;37233;37;Saint-Pierre-des-Corps;Tours Métropole Val de Loire;France;1;C;1683;4;NON
75985;28776468;417507da-6fa8-4458-aec6-fb91ec671b5d;2024-06-04 03:50:00+02:00;04/06/2024;03:50:00;-0.54;47.471;49007;49;Angers;CU Angers Loire Métropole;France;2024-06-04 04:40:00+02:00;04/06/2024;04:40:00;-0.934;47.06;49332;49;La Séguinière;CA Agglomération du Choletais;France;1;C;74750;41;NON
80131;28728682;a6ac4371-000b-49b2-8640-c93231cce96f;2024-06-04 06:50:00+02:00;04/06/2024;06:50:00;5.906;46.132;01109;01;Collonges;CA du Pays de Gex;France;2024-06-04 07:10:00+02:00;04/06/2024;07:10:00;5.978;46.11;74288;74;Valleiry;CC du Genevois;France;1;B;11031;15;NON
83425;28731936;e216a6b8-c171-4159-a801-4f2116d818f5;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;1.881;47.931;45302;45;Saran;Orléans Métropole;France;2024-06-04 07:40:00+02:00;04/06/2024;07:40:00;1.881;47.93;45302;45;Saran;Orléans Métropole;France;1;C;7108;26;NON
107100;28809275;becd4ea3-5454-42a5-a18f-250db5cc28aa;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;3.102;45.791;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;2024-06-04 17:30:00+02:00;04/06/2024;17:30:00;3.423;45.861;63265;63;Orléat;CC Entre Dore et Allier;France;1;C;28130;26;NON
103041;28759871;3b698ced-3611-46a9-a5d4-ca4b61d8d424;2024-06-04 16:20:00+02:00;04/06/2024;16:20:00;6.14;46.19;99140;;;;SUISSE;2024-06-04 16:50:00+02:00;04/06/2024;16:50:00;6.379;46.073;74250;74;Saint-Pierre-en-Faucigny;CC du Pays Rochois;France;1;C;25396;22;NON
79304;28726242;54e43e82-eff0-4836-9635-270038a1bb4a;2024-06-04 06:40:00+02:00;04/06/2024;06:40:00;7.185;43.678;06123;06;Saint-Laurent-du-Var;Métropole Nice Côte d'Azur;France;2024-06-04 07:10:00+02:00;04/06/2024;07:10:00;7.316;43.735;06149;06;La Trinité;Métropole Nice Côte d'Azur;France;1;C;20755;25;NON
98809;28749529;8559f608-16d3-4c8c-9831-152d60e6df53;2024-06-04 13:10:00+02:00;04/06/2024;13:10:00;-1.586;47.162;44020;44;Bouguenais;Nantes Métropole;France;2024-06-04 13:30:00+02:00;04/06/2024;13:30:00;-1.384;47.176;44071;44;Haute-Goulaine;CA Clisson Sèvre et Maine Agglo;France;1;C;17754;20;NON
77996;28724318;3972e050-d2f4-4154-a890-bc01e4e2b138;2024-06-04 06:00:00+02:00;04/06/2024;06:00:00;6.113;46.257;01160;01;Ferney-Voltaire;CA du Pays de Gex;France;2024-06-04 06:30:00+02:00;04/06/2024;06:30:00;6.33;46.46;99140;;;;SUISSE;1;C;34384;27;NON
106787;28762039;f4f7a245-6857-41c5-bf38-1565f7c3ceee;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;3.308;48.203;89387;89;Sens;CA du Grand Sénonais;France;2024-06-04 18:10:00+02:00;04/06/2024;18:10:00;3.533;47.805;89346;89;Saint-Georges-sur-Baulche;CA de l'Auxerrois;France;1;A;80947;60;NON
79465;28728243;05c87db8-615b-4957-86a7-e0c7e2d8b907;2024-06-04 06:40:00+02:00;04/06/2024;06:40:00;5.821;46.106;01033;01;Valserhône;CC du Pays Bellegardien (CCPB);France;2024-06-04 07:20:00+02:00;04/06/2024;07:20:00;6.05;46.23;99140;;;;SUISSE;1;C;30843;31;NON
106542;28761785;d5ad08fc-deaa-4402-9d9d-d00686a1489f;2024-06-04 17:00:00+02:00;04/06/2024;17:00:00;6.877;47.517;25228;25;Étupes;CA Pays de Montbéliard Agglomération;France;2024-06-04 17:20:00+02:00;04/06/2024;17:20:00;6.858;47.638;90010;90;Belfort;CA Grand Belfort;France;1;C;16652;17;NON
