;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
110541;30223103;a6e12f47-f542-41c2-89c4-122b9f544344;2024-07-03 19:10:00+02:00;2024-07-03;19:10:00;6.23;46.191;74012;74;Annemasse;CA Annemasse-Les Voirons-Agglomération;France;2024-07-03 19:50:00+02:00;2024-07-03;19:50:00;6.087;45.917;74010;74;Annecy;CA du Grand Annecy;France;1;C;44253;38;NON
108360;30220656;0cbe7d71-8fa9-4805-866d-1f0ffb302cb7;2024-07-03 18:10:00+02:00;2024-07-03;18:10:00;7.071;43.623;06018;06;Biot;CA de Sophia Antipolis;France;2024-07-03 18:30:00+02:00;2024-07-03;18:30:00;7.111;43.588;06004;06;Antibes;CA de Sophia Antipolis;France;1;C;6561;11;NON
81366;30233120;a932a68a-9ed2-4297-9701-e200bccd31ee;2024-07-03 06:30:00+02:00;2024-07-03;06:30:00;-2.022;47.461;44152;44;Sainte-Anne-sur-Brivet;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;2024-07-03 07:00:00+02:00;2024-07-03;07:00:00;-2.158;47.318;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;25337;24;NON
97492;30254732;abf55995-98ed-4c2b-8966-42908244a46e;2024-07-03 14:20:00+02:00;2024-07-03;14:20:00;55.476;-20.886;97411;974;Saint-Denis;CA Intercommunale du Nord de la Réunion (CINOR);France;2024-07-03 14:30:00+02:00;2024-07-03;14:30:00;55.492;-20.928;97411;974;Saint-Denis;CA Intercommunale du Nord de la Réunion (CINOR);France;1;C;9350;16;NON
90151;30194548;7942820c-15d7-486b-943b-2f8dcfb92666;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;7.238;47.878;68315;68;Soultz-Haut-Rhin;CC de la Région de Guebwiller;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;7.29;47.735;68224;68;Mulhouse;CA Mulhouse Alsace Agglomération;France;1;C;23243;19;NON
98850;30257466;5f576acd-e094-4bff-a5e8-09d579d05af0;2024-07-03 15:50:00+02:00;2024-07-03;15:50:00;4.877;45.74;69388;69;Lyon;Métropole de Lyon;France;2024-07-03 16:40:00+02:00;2024-07-03;16:40:00;5.333;45.915;01202;01;Lagnieu;CC de la Plaine de l'Ain;France;1;C;51754;47;NON
79047;30231149;fc8bb26c-043e-4aad-b568-e2b702d52173;2024-07-03 04:40:00+02:00;2024-07-03;04:40:00;55.41;-20.884;97411;974;Saint-Denis;CA Intercommunale du Nord de la Réunion (CINOR);France;2024-07-03 05:10:00+02:00;2024-07-03;05:10:00;55.502;-20.901;97411;974;Saint-Denis;CA Intercommunale du Nord de la Réunion (CINOR);France;1;C;14858;26;NON
99133;30211816;cae80a37-35a0-4bb7-a319-abc66d854672;2024-07-03 16:00:00+02:00;2024-07-03;16:00:00;3.669;43.407;34301;34;Sète;CA Sète Agglopôle Méditerranée;France;2024-07-03 16:20:00+02:00;2024-07-03;16:20:00;3.743;43.44;34108;34;Frontignan;CA Sète Agglopôle Méditerranée;France;1;C;8457;15;NON
94600;30199802;a979c975-0953-41f1-b63d-a475879e606e;2024-07-03 12:00:00+02:00;2024-07-03;12:00:00;2.364;48.704;91027;91;Athis-Mons;Métropole du Grand Paris;France;2024-07-03 12:30:00+02:00;2024-07-03;12:30:00;2.474;48.852;94033;94;Fontenay-sous-Bois;Métropole du Grand Paris;France;1;C;26420;31;NON
106097;30219105;aa5d868e-a5d5-4616-bb57-4d2b44d7f4c4;2024-07-03 17:40:00+02:00;2024-07-03;17:40:00;6.23;46.181;74118;74;Étrembières;CA Annemasse-Les Voirons-Agglomération;France;2024-07-03 18:20:00+02:00;2024-07-03;18:20:00;6.124;45.925;74010;74;Annecy;CA du Grand Annecy;France;1;C;40111;33;NON
92601;30238090;f92e096d-7f52-400d-ada8-2b10e88c6555;2024-07-03 08:40:00+02:00;2024-07-03;08:40:00;5.425;43.434;13107;13;Simiane-Collongue;Métropole d'Aix-Marseille-Provence;France;2024-07-03 09:00:00+02:00;2024-07-03;09:00:00;5.604;43.473;13087;13;Rousset;Métropole d'Aix-Marseille-Provence;France;1;C;18824;19;NON
89034;30235892;0f0c0ef2-671c-4b93-a6c0-f969d8e629fb;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;-2.66;42.86;99134;;;;ESPAGNE;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;-2.66;42.91;99134;;;;ESPAGNE;1;C;9450;12;NON
83157;30188448;c6e7626f-b73a-4ad8-8e11-83f76ee2a083;2024-07-03 07:10:00+02:00;2024-07-03;07:10:00;0.593;42.792;31042;31;Bagnères-de-Luchon;CC Pyrénées Haut Garonnaises;France;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;0.476;42.787;31221;31;Gouaux-de-Larboust;CC Pyrénées Haut Garonnaises;France;1;C;14806;19;NON
108202;30220417;fbd6a1cb-befb-4588-b9bf-76a526dde2e3;2024-07-03 18:10:00+02:00;2024-07-03;18:10:00;3.167;43.304;34081;34;Colombiers;CC La Domitienne;France;2024-07-03 18:30:00+02:00;2024-07-03;18:30:00;3.335;43.396;34300;34;Servian;CA de Béziers-Méditerranée;France;1;C;19870;21;NON
97655;30255551;d0d453df-866f-444b-a28d-4012f10f6483;2024-07-03 14:30:00+02:00;2024-07-03;14:30:00;-1.56;47.017;44155;44;Saint-Colomban;CC Grand Lieu Communauté;France;2024-07-03 15:00:00+02:00;2024-07-03;15:00:00;-1.554;47.185;44143;44;Rezé;Nantes Métropole;France;1;C;26618;24;NON
89535;30194613;efbb29ea-d6a7-45c7-a8d3-2b925634aa94;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;7.222;43.672;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;7.121;43.646;06161;06;Villeneuve-Loubet;CA de Sophia Antipolis;France;1;C;10313;14;NON
88847;30194097;08b9653c-cee8-46c7-b353-97a9d0fd0fd6;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;5.852;45.676;73050;73;Bourdeau;CA Grand Lac;France;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;5.905;45.681;73008;73;Aix-les-Bains;CA Grand Lac;France;1;C;11330;16;NON
85151;30191191;6b283f77-be0e-40d1-be64-4510da1fad29;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;7.182;49.043;57006;57;Achen;CC du Pays de Bitche;France;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;7.094;49.108;57631;57;Sarreguemines;CA Sarreguemines Confluences;France;1;B;14324;21;NON
93746;30200330;50b7f45c-7629-4238-bd72-75dcca00d76c;2024-07-03 10:20:00+02:00;2024-07-03;10:20:00;3.236;48.841;77385;77;Rebais;CC des Deux Morin;France;2024-07-03 11:10:00+02:00;2024-07-03;11:10:00;2.709;48.83;77058;77;Bussy-Saint-Georges;CA Marne et Gondoire;France;1;C;45212;47;NON
79542;30184872;b60df121-260f-4317-b457-accc422c8a87;2024-07-03 05:20:00+02:00;2024-07-03;05:20:00;2.682;48.517;77487;77;Vaux-le-Pénil;CA Melun Val de Seine;France;2024-07-03 06:30:00+02:00;2024-07-03;06:30:00;2.323;48.874;75108;75;Paris;Métropole du Grand Paris;France;1;C;63187;70;NON
111883;30225827;7ef77d0d-6932-499b-9966-b36c33e656e0;2024-07-03 20:20:00+02:00;2024-07-03;20:20:00;2.345;48.644;91549;91;Sainte-Geneviève-des-Bois;CA Cœur d'Essonne Agglomération;France;2024-07-03 20:30:00+02:00;2024-07-03;20:30:00;2.314;48.604;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;1;C;7662;10;NON
99397;30221287;171f3adb-4fe9-47be-ab94-ecedcf01a2c8;2024-07-03 16:10:00+02:00;2024-07-03;16:10:00;7.786;48.825;67180;67;Haguenau;CA de Haguenau;France;2024-07-03 17:10:00+02:00;2024-07-03;17:10:00;7.792;48.822;67180;67;Haguenau;CA de Haguenau;France;1;C;11870;59;NON
114180;30228486;5dbf8d0f-8d67-4a73-b704-240e44e1b42a;2024-07-03 23:10:00+02:00;2024-07-03;23:10:00;-0.434;47.231;49086;49;Terranjou;CC Loire Layon Aubance;France;2024-07-03 23:20:00+02:00;2024-07-03;23:20:00;-0.451;47.274;49086;49;Terranjou;CC Loire Layon Aubance;France;1;C;5687;8;NON
101884;30215184;54a9f119-844d-44c2-8c6d-c0a443566ba8;2024-07-03 17:00:00+02:00;2024-07-03;17:00:00;1.372;43.637;31069;31;Blagnac;Toulouse Métropole;France;2024-07-03 17:20:00+02:00;2024-07-03;17:20:00;1.406;43.576;31555;31;Toulouse;Toulouse Métropole;France;1;C;9815;12;NON
107567;30219814;75773c0b-c0c9-4fbd-b2ad-9084b6701a32;2024-07-03 18:00:00+02:00;2024-07-03;18:00:00;3.958;43.537;34192;34;Palavas-les-Flots;CA du Pays de l'Or;France;2024-07-03 18:10:00+02:00;2024-07-03;18:10:00;3.951;43.561;34198;34;Pérols;Montpellier Méditerranée Métropole;France;1;C;8021;13;NON
79855;30179183;ca155c9b-6191-4099-ab0f-33fa852f71e4;2024-07-03 05:30:00+02:00;2024-07-03;05:30:00;7.676;48.555;67267;67;Lingolsheim;Eurométropole de Strasbourg;France;2024-07-03 05:50:00+02:00;2024-07-03;05:50:00;7.527;48.539;67300;67;Molsheim;CC de la Région de Molsheim-Mutzig;France;1;C;21641;16;NON
101642;30259793;37838f77-15ff-4eeb-b0ab-8e8ba13cb73b;2024-07-03 16:50:00+02:00;2024-07-03;16:50:00;55.699;-21.022;97410;974;Saint-Benoît;CA Intercommunale de la Réunion Est (CIREST);France;2024-07-03 17:00:00+02:00;2024-07-03;17:00:00;55.72;-21.037;97410;974;Saint-Benoît;CA Intercommunale de la Réunion Est (CIREST);France;1;C;3841;8;NON
91369;30236524;b1c14cbb-a954-4b62-a09a-180788426ebb;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;1.08;49.448;76540;76;Rouen;Métropole Rouen Normandie;France;2024-07-03 08:40:00+02:00;2024-07-03;08:40:00;1.139;49.49;76377;76;Isneauville;Métropole Rouen Normandie;France;1;C;12403;16;NON
80232;30232260;2da9ee77-1904-4172-979b-3a03880a3a87;2024-07-03 05:50:00+02:00;2024-07-03;05:50:00;55.508;-21.295;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-03 06:00:00+02:00;2024-07-03;06:00:00;55.49;-21.341;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;8523;11;NON
84842;30190786;e725b72c-85d0-4e7b-92ac-b7237d9f2439;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;6.181;48.576;54196;54;Flavigny-sur-Moselle;CC Moselle et Madon;France;2024-07-03 07:50:00+02:00;2024-07-03;07:50:00;6.136;48.709;54357;54;Maxéville;Métropole du Grand Nancy;France;1;C;20508;20;NON
106685;30219330;33725e8e-a435-4a61-965f-9d77587d61c8;2024-07-03 17:50:00+02:00;2024-07-03;17:50:00;2.173;48.714;91471;91;Orsay;CA Communauté Paris-Saclay;France;2024-07-03 18:40:00+02:00;2024-07-03;18:40:00;1.515;48.451;28085;28;Chartres;CA Chartres Métropole;France;1;C;63162;45;NON
81969;30187656;3436492e-1f10-4048-bdef-2fceffc4ce12;2024-07-03 06:50:00+02:00;2024-07-03;06:50:00;-0.415;48.512;61096;61;Rives d'Andaine;CC Andaine - Passais;France;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;-0.645;48.307;53147;53;Mayenne;CC Mayenne Communauté;France;1;C;31829;38;NON
90845;30195975;80be4e77-3234-4614-8517-f02c538c25af;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;7.163;43.67;06027;06;Cagnes-sur-Mer;Métropole Nice Côte d'Azur;France;2024-07-03 08:40:00+02:00;2024-07-03;08:40:00;7.202;43.795;06033;06;Carros;Métropole Nice Côte d'Azur;France;1;C;21033;21;NON
97203;30254522;be8cb6a7-0a30-4b3a-b7d9-f7689f05626b;2024-07-03 14:00:00+02:00;2024-07-03;14:00:00;2.177;49.002;95306;95;Herblay-sur-Seine;CA Val Parisis;France;2024-07-03 14:10:00+02:00;2024-07-03;14:10:00;2.107;49.015;95218;95;Éragny;CA de Cergy-Pontoise;France;1;C;10243;12;NON
83261;30188591;3eac7e19-0a9d-408d-bfa6-bda05b3cc82d;2024-07-03 07:10:00+02:00;2024-07-03;07:10:00;3.852;43.684;34247;34;Saint-Clément-de-Rivière;CC du Grand Pic Saint-Loup;France;2024-07-03 07:40:00+02:00;2024-07-03;07:40:00;3.887;43.584;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;1;C;16605;26;NON
90255;30194702;5f9d9f19-d5db-4ef3-b7ec-1620333edc2b;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;7.002;49.137;57598;57;Rouhling;CA Sarreguemines Confluences;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;6.918;49.178;57521;57;Œting;CA de Forbach Porte de France;France;1;C;14450;16;NON
88235;30193326;59cee3ab-ffa1-41a4-a81c-dce6d423a1be;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;5.912;45.683;73008;73;Aix-les-Bains;CA Grand Lac;France;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;5.859;45.65;73051;73;Le Bourget-du-Lac;CA Grand Lac;France;1;C;8747;12;NON
113121;30227224;0f61dd58-98bf-43c4-9fb3-188dff24248e;2024-07-03 21:30:00+02:00;2024-07-03;21:30:00;2.07;49.246;60570;60;Saint-Crépin-Ibouvillers;CC des Sablons;France;2024-07-03 22:00:00+02:00;2024-07-03;22:00:00;2.089;49.432;60057;60;Beauvais;CA du Beauvaisis;France;1;C;28273;29;NON
106327;30262290;52ec7f71-1c73-436b-b97f-c321fe4a65c8;2024-07-03 17:40:00+02:00;2024-07-03;17:40:00;3.128;45.841;63063;63;Cébazat;Clermont Auvergne Métropole;France;2024-07-03 18:00:00+02:00;2024-07-03;18:00:00;3.063;45.756;63070;63;Ceyrat;Clermont Auvergne Métropole;France;1;C;14757;23;NON
86131;30234987;d24f499e-1531-4646-83a5-5c9dd3632938;2024-07-03 07:40:00+02:00;2024-07-03;07:40:00;2.367;49.133;95652;95;Viarmes;CC Carnelle Pays-de-France;France;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;2.372;48.935;93066;93;Saint-Denis;Métropole du Grand Paris;France;1;C;41742;45;NON
100471;30214178;ea666ee3-eac7-461a-a36b-3ec9229e7d90;2024-07-03 16:30:00+02:00;2024-07-03;16:30:00;3.951;43.654;34327;34;Vendargues;Montpellier Méditerranée Métropole;France;2024-07-03 17:10:00+02:00;2024-07-03;17:10:00;4.14;43.537;30133;30;Le Grau-du-Roi;CC Terre de Camargue;France;1;C;37495;38;NON
111764;30225797;12b8e978-5350-4c29-a7c8-2a46196794fc;2024-07-03 20:10:00+02:00;2024-07-03;20:10:00;-0.847;46.677;85154;85;Mouilleron-Saint-Germain;CC du Pays de la Châtaigneraie;France;2024-07-03 20:50:00+02:00;2024-07-03;20:50:00;-1.043;46.858;85109;85;Les Herbiers;CC du Pays des Herbiers;France;1;C;31000;40;NON
83856;30190139;496a8d18-29c8-4ae8-afc0-ead51874c43e;2024-07-03 07:20:00+02:00;2024-07-03;07:20:00;-1.13;46.796;85084;85;Essarts en Bocage;CC du Pays de Saint-Fulgent - Les Essarts;France;2024-07-03 07:50:00+02:00;2024-07-03;07:50:00;-1.293;46.966;85146;85;Montaigu-Vendée;CA Terres de Montaigu;France;1;C;35199;31;NON
78738;30230363;dcfe771c-f5f4-4f07-b5bd-8d9d3597b50e;2024-07-03 04:20:00+02:00;2024-07-03;04:20:00;-1.48;43.422;64547;64;Ustaritz;CA du Pays Basque;France;2024-07-03 04:30:00+02:00;2024-07-03;04:30:00;-1.445;43.336;64213;64;Espelette;CA du Pays Basque;France;1;C;12343;8;NON
87068;30235356;e2fa1bfb-6fb9-4d1a-9522-bc7ea1bdd4fc;2024-07-03 07:50:00+02:00;2024-07-03;07:50:00;3.139;48.829;77042;77;Boissy-le-Châtel;CA Coulommiers Pays de Brie;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;2.527;48.98;93073;93;Tremblay-en-France;Métropole du Grand Paris;France;1;C;64803;47;NON
102583;30215600;3242b5b3-d255-46b3-8198-730fa440ed48;2024-07-03 17:00:00+02:00;2024-07-03;17:00:00;5.134;46.339;01229;01;Malafretaz;CA du Bassin de Bourg-en-Bresse;France;2024-07-03 17:20:00+02:00;2024-07-03;17:20:00;5.205;46.224;01451;01;Viriat;CA du Bassin de Bourg-en-Bresse;France;1;C;14728;17;NON
111580;30224750;2e94ea42-8306-4093-be94-d921e83685cc;2024-07-03 20:00:00+02:00;2024-07-03;20:00:00;2.192;48.593;91115;91;Bruyères-le-Châtel;CA Cœur d'Essonne Agglomération;France;2024-07-03 20:20:00+02:00;2024-07-03;20:20:00;2.306;48.588;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;1;C;12357;16;NON
99940;30213778;277c6b56-1ac1-45ee-bb00-3caa7a1e91f0;2024-07-03 16:20:00+02:00;2024-07-03;16:20:00;2.173;48.703;91471;91;Orsay;CA Communauté Paris-Saclay;France;2024-07-03 16:40:00+02:00;2024-07-03;16:40:00;2.257;48.685;91587;91;Saulx-les-Chartreux;CA Communauté Paris-Saclay;France;1;C;10106;17;NON
82850;30189957;34590881-47bb-485b-b5db-d724f801e552;2024-07-03 07:00:00+02:00;2024-07-03;07:00:00;6.119;45.946;74010;74;Annecy;CA du Grand Annecy;France;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;6.13;46.19;99140;;;;SUISSE;1;C;35496;31;NON
85032;30190999;9de38e52-2582-4f11-be9c-71452725e8ef;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;1.106;49.468;76108;76;Bois-Guillaume;Métropole Rouen Normandie;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;1.392;49.021;27448;27;Pacy-sur-Eure;CA Seine Normandie Agglomération;France;1;C;65969;54;NON
84455;30233916;46e2dc11-d87a-4c75-ba75-d8a43c3483cb;2024-07-03 07:20:00+02:00;2024-07-03;07:20:00;-2.67;42.83;99134;;;;ESPAGNE;2024-07-03 07:40:00+02:00;2024-07-03;07:40:00;-2.66;42.91;99134;;;;ESPAGNE;1;C;13394;19;NON
89796;30236309;99f0bd47-c1a1-4648-8c1c-84d0b08747f3;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;2.327;48.784;94016;94;Cachan;Métropole du Grand Paris;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;2.464;48.768;94028;94;Créteil;Métropole du Grand Paris;France;1;C;18262;18;NON
80523;30185484;fff28389-58b0-4c3d-a2b4-c24258f12b94;2024-07-03 06:10:00+02:00;2024-07-03;06:10:00;7.446;43.877;06136;06;Sospel;CA de la Riviera Française;France;2024-07-03 06:50:00+02:00;2024-07-03;06:50:00;7.41;43.72;99138;;;;MONACO;1;C;29090;37;NON
89802;30236315;ef1e24ad-042f-42b2-b847-1f092b04855e;2024-07-03 08:10:00+02:00;2024-07-03;08:10:00;-1.32;46.713;85089;85;La Ferrière;CA La Roche-sur-Yon Agglomération;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;-1.417;46.663;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;10732;15;NON
94969;30203745;ee5e6d64-e0d0-4d2d-8ac5-9b41fc226038;2024-07-03 12:20:00+02:00;2024-07-03;12:20:00;2.099;49.44;60057;60;Beauvais;CA du Beauvaisis;France;2024-07-03 12:40:00+02:00;2024-07-03;12:40:00;1.943;49.401;60681;60;Villers-Saint-Barthélemy;CC du Pays de Bray;France;1;C;16200;24;NON
99278;30211987;0314283a-eb46-4dbe-807d-943344c5cfa4;2024-07-03 16:00:00+02:00;2024-07-03;16:00:00;6.274;47.153;25222;25;Étalans;CC des Portes du Haut-Doubs;France;2024-07-03 16:30:00+02:00;2024-07-03;16:30:00;6.571;47.129;25262;25;Fuans;CC des Portes du Haut-Doubs;France;1;C;23817;22;NON
95448;30203978;3728e905-f2b5-4001-9e7d-df20b0adcb11;2024-07-03 12:40:00+02:00;2024-07-03;12:40:00;0.836;47.258;37254;37;Tauxigny-Saint-Bauld;CC Loches Sud Touraine;France;2024-07-03 13:10:00+02:00;2024-07-03;13:10:00;0.692;47.409;37261;37;Tours;Tours Métropole Val de Loire;France;1;C;24160;31;NON
89467;30235799;c6d5487f-ce4d-4338-b237-359d174cc5c8;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;4.957;45.697;69290;69;Saint-Priest;Métropole de Lyon;France;2024-07-03 08:20:00+02:00;2024-07-03;08:20:00;4.9;45.747;69029;69;Bron;Métropole de Lyon;France;1;C;13034;19;NON
99700;30257886;7bae8c34-d448-40e0-a0be-5839e9fb3738;2024-07-03 16:10:00+02:00;2024-07-03;16:10:00;55.406;-21.287;97414;974;Saint-Louis;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-03 16:30:00+02:00;2024-07-03;16:30:00;55.477;-21.247;97403;974;Entre-Deux;CA du Sud;France;1;C;15537;26;NON
109919;30222745;e40ca623-8abd-4db1-9224-14047600fd38;2024-07-03 18:50:00+02:00;2024-07-03;18:50:00;3.15;50.649;59009;59;Villeneuve-d'Ascq;Métropole Européenne de Lille;France;2024-07-03 19:20:00+02:00;2024-07-03;19:20:00;2.836;50.43;62498;62;Lens;CA de Lens - Liévin;France;1;C;40086;34;NON
89038;30235896;5afd1345-0093-4074-a102-e83eff8fdf8a;2024-07-03 08:00:00+02:00;2024-07-03;08:00:00;1.467;43.562;31555;31;Toulouse;Toulouse Métropole;France;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;1.378;43.633;31069;31;Blagnac;Toulouse Métropole;France;1;C;16906;25;NON
82638;30188156;f75938c2-37d8-4f17-8bef-d36213c52ad6;2024-07-03 07:00:00+02:00;2024-07-03;07:00:00;-1.751;47.994;35047;35;Bruz;Rennes Métropole;France;2024-07-03 07:40:00+02:00;2024-07-03;07:40:00;-1.49;48.222;35152;35;Liffré;CC Liffré-Cormier Communauté;France;1;C;39280;38;NON
96419;30253067;6e1bf455-5381-4b84-9ef5-51110968d091;2024-07-03 13:20:00+02:00;2024-07-03;13:20:00;2.468;48.811;94068;94;Saint-Maur-des-Fossés;Métropole du Grand Paris;France;2024-07-03 13:40:00+02:00;2024-07-03;13:40:00;2.456;48.872;93048;93;Montreuil;Métropole du Grand Paris;France;1;C;12823;21;NON
113965;30228401;6514c54d-fa7b-4534-a054-ba90741c2aec;2024-07-03 22:40:00+02:00;2024-07-03;22:40:00;3.841;43.619;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-07-03 23:20:00+02:00;2024-07-03;23:20:00;3.615;43.452;34143;34;Loupian;CA Sète Agglopôle Méditerranée;France;1;C;33715;36;NON
80963;30232498;90bd7a58-5671-4075-85cc-31c85149749f;2024-07-03 06:20:00+02:00;2024-07-03;06:20:00;4.702;45.746;69094;69;Grézieu-la-Varenne;CC des Vallons du Lyonnais (CCVL);France;2024-07-03 06:50:00+02:00;2024-07-03;06:50:00;4.865;45.688;69276;69;Feyzin;Métropole de Lyon;France;1;C;25305;32;NON
105797;30219056;9a553e3c-41c9-4e31-a762-86fe9fe5b5ab;2024-07-03 17:40:00+02:00;2024-07-03;17:40:00;2.641;50.516;62119;62;Béthune;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-03 17:50:00+02:00;2024-07-03;17:50:00;2.604;50.527;62035;62;Annezin;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;4318;8;NON
80024;30213325;2e7f1586-6769-4ff5-93ea-3bb0f9d45bfa;2024-07-03 05:40:00+02:00;2024-07-03;05:40:00;55.415;-21.287;97414;974;Saint-Louis;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-03 06:30:00+02:00;2024-07-03;06:30:00;55.451;-21.302;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;8425;41;NON
106995;30219740;6113a6de-25f7-4f48-a096-d24483484966;2024-07-03 17:50:00+02:00;2024-07-03;17:50:00;2.25;48.889;92026;92;Courbevoie;Métropole du Grand Paris;France;2024-07-03 18:30:00+02:00;2024-07-03;18:30:00;1.716;48.975;78362;78;Mantes-la-Ville;CU Grand Paris Seine et Oise;France;1;C;45242;37;NON
84569;30195504;a3690071-4516-4268-bf83-f33fa0428a08;2024-07-03 07:20:00+02:00;2024-07-03;07:20:00;4.865;45.784;69266;69;Villeurbanne;Métropole de Lyon;France;2024-07-03 07:30:00+02:00;2024-07-03;07:30:00;4.988;45.823;01376;01;Saint-Maurice-de-Beynost;CC de Miribel et du Plateau;France;1;C;13085;14;NON
88025;30195730;84a75121-df27-4d6c-b660-07cc9c29da95;2024-07-03 07:50:00+02:00;2024-07-03;07:50:00;-1.588;47.213;44109;44;Nantes;Nantes Métropole;France;2024-07-03 08:40:00+02:00;2024-07-03;08:40:00;-2.17;47.313;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;54858;49;NON
105371;30218616;47bb0018-f2f8-402a-bb41-9a81237cfb8e;2024-07-03 17:30:00+02:00;2024-07-03;17:30:00;2.979;50.402;62427;62;Hénin-Beaumont;CA d'Hénin-Carvin;France;2024-07-03 18:00:00+02:00;2024-07-03;18:00:00;2.737;50.491;62626;62;Noyelles-lès-Vermelles;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;25841;29;NON
98831;30257421;11e9230b-f6b4-4188-8792-6f3bedb13ad3;2024-07-03 15:50:00+02:00;2024-07-03;15:50:00;-2.288;47.294;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-07-03 16:10:00+02:00;2024-07-03;16:10:00;-2.097;47.34;44052;44;Donges;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;18420;18;NON
92927;30200068;9dfbda47-adfd-4ead-bf17-cc9b9b0be2c9;2024-07-03 09:00:00+02:00;2024-07-03;09:00:00;55.317;-20.998;97415;974;Saint-Paul;CA Territoire de la Côte Ouest (TCO);France;2024-07-03 10:30:00+02:00;2024-07-03;10:30:00;55.228;-21.052;97415;974;Saint-Paul;CA Territoire de la Côte Ouest (TCO);France;1;C;38010;94;NON
96791;30207156;fa953308-c03a-486a-8ba0-63c4f532ae3f;2024-07-03 13:40:00+02:00;2024-07-03;13:40:00;6.12;46.2;99140;;;;SUISSE;2024-07-03 14:20:00+02:00;2024-07-03;14:20:00;6.116;45.948;74010;74;Annecy;CA du Grand Annecy;France;1;C;36186;35;NON
92129;30237288;95060270-abf2-4816-b281-e12baa1b07ad;2024-07-03 08:30:00+02:00;2024-07-03;08:30:00;-0.495;47.498;49129;49;Écouflant;CU Angers Loire Métropole;France;2024-07-03 08:40:00+02:00;2024-07-03;08:40:00;-0.356;47.575;49333;49;Seiches-sur-le-Loir;CC Anjou Loir et Sarthe;France;1;C;14749;15;NON
